station,hour,type,trips
Lake Park Ave & 56th St,21,fromtrips,0.0
Lake Park Ave & 56th St,21,totrips,0.0
Lake Park Ave & 56th St,22,fromtrips,0.0
Lake Park Ave & 56th St,22,totrips,0.0
Lake Shore Dr & Belmont Ave,0,fromtrips,0.0
Lake Shore Dr & Belmont Ave,0,totrips,0.0
Lake Shore Dr & Belmont Ave,1,fromtrips,0.0
Lake Shore Dr & Belmont Ave,1,totrips,0.0
Lake Shore Dr & Belmont Ave,2,fromtrips,0.0
Lake Shore Dr & Belmont Ave,2,totrips,0.0
Lake Shore Dr & Belmont Ave,3,fromtrips,0.0
Lake Shore Dr & Belmont Ave,3,totrips,0.0
Lake Shore Dr & Belmont Ave,4,fromtrips,0.0
Lake Shore Dr & Belmont Ave,4,totrips,0.0
Lake Shore Dr & Belmont Ave,5,fromtrips,0.0
Lake Shore Dr & Belmont Ave,5,totrips,0.0
Lake Shore Dr & Belmont Ave,6,fromtrips,0.1
Lake Shore Dr & Belmont Ave,6,totrips,0.1
Lake Shore Dr & Belmont Ave,7,fromtrips,0.2
Lake Shore Dr & Belmont Ave,7,totrips,0.2
Lake Shore Dr & Belmont Ave,8,fromtrips,0.7
Lake Shore Dr & Belmont Ave,8,totrips,0.2
Lake Shore Dr & Belmont Ave,9,fromtrips,0.4
Lake Shore Dr & Belmont Ave,9,totrips,0.2
Lake Shore Dr & Belmont Ave,10,fromtrips,0.5
Lake Shore Dr & Belmont Ave,10,totrips,0.2
Lake Shore Dr & Belmont Ave,11,fromtrips,0.5
Lake Shore Dr & Belmont Ave,11,totrips,0.4
Lake Shore Dr & Belmont Ave,12,fromtrips,0.7
Lake Shore Dr & Belmont Ave,12,totrips,0.5
Lake Shore Dr & Belmont Ave,13,fromtrips,0.5
Lake Shore Dr & Belmont Ave,13,totrips,0.4
Lake Shore Dr & Belmont Ave,14,fromtrips,0.5
Lake Shore Dr & Belmont Ave,14,totrips,0.7
Lake Shore Dr & Belmont Ave,15,fromtrips,0.6
Lake Shore Dr & Belmont Ave,15,totrips,0.6
Lake Shore Dr & Belmont Ave,16,fromtrips,0.4
Lake Shore Dr & Belmont Ave,16,totrips,0.6
Lake Shore Dr & Belmont Ave,17,fromtrips,0.4
Lake Shore Dr & Belmont Ave,17,totrips,0.9
Lake Shore Dr & Belmont Ave,18,fromtrips,0.3
Lake Shore Dr & Belmont Ave,18,totrips,0.7
Lake Shore Dr & Belmont Ave,19,fromtrips,0.2
Lake Shore Dr & Belmont Ave,19,totrips,0.4
Lake Shore Dr & Belmont Ave,20,fromtrips,0.1
Lake Shore Dr & Belmont Ave,20,totrips,0.1
Lake Shore Dr & Belmont Ave,21,fromtrips,0.1
Lake Shore Dr & Belmont Ave,21,totrips,0.1
Lake Shore Dr & Belmont Ave,22,fromtrips,0.1
Lake Shore Dr & Belmont Ave,22,totrips,0.1
Lake Shore Dr & Belmont Ave,23,fromtrips,0.0
Lake Shore Dr & Belmont Ave,23,totrips,0.1
Lake Shore Dr & Diversey Pkwy,0,fromtrips,0.0
Lake Shore Dr & Diversey Pkwy,0,totrips,0.0
Lake Shore Dr & Diversey Pkwy,1,fromtrips,0.0
Lake Shore Dr & Diversey Pkwy,1,totrips,0.0
Lake Shore Dr & Diversey Pkwy,3,fromtrips,0.0
Lake Shore Dr & Diversey Pkwy,3,totrips,0.0
Lake Shore Dr & Diversey Pkwy,4,fromtrips,0.0
Lake Shore Dr & Diversey Pkwy,4,totrips,0.0
Lake Shore Dr & Diversey Pkwy,5,fromtrips,0.0
Lake Shore Dr & Diversey Pkwy,5,totrips,0.0
Lake Shore Dr & Diversey Pkwy,6,fromtrips,0.0
Lake Shore Dr & Diversey Pkwy,6,totrips,0.0
Lake Shore Dr & Diversey Pkwy,7,fromtrips,0.2
Lake Shore Dr & Diversey Pkwy,7,totrips,0.1
Lake Shore Dr & Diversey Pkwy,8,fromtrips,0.2
Lake Shore Dr & Diversey Pkwy,8,totrips,0.1
Lake Shore Dr & Diversey Pkwy,9,fromtrips,0.2
Lake Shore Dr & Diversey Pkwy,9,totrips,0.2
Lake Shore Dr & Diversey Pkwy,10,fromtrips,0.3
Lake Shore Dr & Diversey Pkwy,10,totrips,0.3
Lake Shore Dr & Diversey Pkwy,11,fromtrips,0.3
Lake Shore Dr & Diversey Pkwy,11,totrips,0.3
Lake Shore Dr & Diversey Pkwy,12,fromtrips,0.4
Lake Shore Dr & Diversey Pkwy,12,totrips,0.3
Lake Shore Dr & Diversey Pkwy,13,fromtrips,0.3
Lake Shore Dr & Diversey Pkwy,13,totrips,0.4
Lake Shore Dr & Diversey Pkwy,14,fromtrips,0.4
Lake Shore Dr & Diversey Pkwy,14,totrips,0.5
Lake Shore Dr & Diversey Pkwy,15,fromtrips,0.5
Lake Shore Dr & Diversey Pkwy,15,totrips,0.5
Lake Shore Dr & Diversey Pkwy,16,fromtrips,0.4
Lake Shore Dr & Diversey Pkwy,16,totrips,0.5
Lake Shore Dr & Diversey Pkwy,17,fromtrips,0.3
Lake Shore Dr & Diversey Pkwy,17,totrips,0.4
Lake Shore Dr & Diversey Pkwy,18,fromtrips,0.3
Lake Shore Dr & Diversey Pkwy,18,totrips,0.5
Lake Shore Dr & Diversey Pkwy,19,fromtrips,0.3
Lake Shore Dr & Diversey Pkwy,19,totrips,0.3
Lake Shore Dr & Diversey Pkwy,20,fromtrips,0.1
Lake Shore Dr & Diversey Pkwy,20,totrips,0.2
Lake Shore Dr & Diversey Pkwy,21,fromtrips,0.0
Lake Shore Dr & Diversey Pkwy,21,totrips,0.2
Lake Shore Dr & Diversey Pkwy,22,fromtrips,0.1
Lake Shore Dr & Diversey Pkwy,22,totrips,0.1
Lake Shore Dr & Diversey Pkwy,23,fromtrips,0.0
Lake Shore Dr & Diversey Pkwy,23,totrips,0.0
Lake Shore Dr & Monroe St,0,fromtrips,0.7
Lake Shore Dr & Monroe St,0,totrips,0.4
Lake Shore Dr & Monroe St,1,fromtrips,0.3
Lake Shore Dr & Monroe St,1,totrips,0.3
Lake Shore Dr & Monroe St,2,fromtrips,0.2
Lake Shore Dr & Monroe St,2,totrips,0.1
Lake Shore Dr & Monroe St,3,fromtrips,0.1
Lake Shore Dr & Monroe St,3,totrips,0.1
Lake Shore Dr & Monroe St,4,fromtrips,0.1
Lake Shore Dr & Monroe St,4,totrips,0.1
Lake Shore Dr & Monroe St,5,fromtrips,0.1
Lake Shore Dr & Monroe St,5,totrips,0.2
Lake Shore Dr & Monroe St,6,fromtrips,0.2
Lake Shore Dr & Monroe St,6,totrips,0.5
Lake Shore Dr & Monroe St,7,fromtrips,0.7
Lake Shore Dr & Monroe St,7,totrips,1.0
Lake Shore Dr & Monroe St,8,fromtrips,1.4
Lake Shore Dr & Monroe St,8,totrips,1.8
Lake Shore Dr & Monroe St,9,fromtrips,2.2
Lake Shore Dr & Monroe St,9,totrips,2.8
Lake Shore Dr & Monroe St,10,fromtrips,4.0
Lake Shore Dr & Monroe St,10,totrips,5.1
Lake Shore Dr & Monroe St,11,fromtrips,6.0
Lake Shore Dr & Monroe St,11,totrips,6.9
Lake Shore Dr & Monroe St,12,fromtrips,7.3
Lake Shore Dr & Monroe St,12,totrips,7.2
Lake Shore Dr & Monroe St,13,fromtrips,7.7
Lake Shore Dr & Monroe St,13,totrips,7.9
Lake Shore Dr & Monroe St,14,fromtrips,8.5
Lake Shore Dr & Monroe St,14,totrips,8.9
Lake Shore Dr & Monroe St,15,fromtrips,8.8
Lake Shore Dr & Monroe St,15,totrips,8.5
Lake Shore Dr & Monroe St,16,fromtrips,8.1
Lake Shore Dr & Monroe St,16,totrips,7.7
Lake Shore Dr & Monroe St,17,fromtrips,7.9
Lake Shore Dr & Monroe St,17,totrips,7.2
Lake Shore Dr & Monroe St,18,fromtrips,6.2
Lake Shore Dr & Monroe St,18,totrips,5.4
Lake Shore Dr & Monroe St,19,fromtrips,4.7
Lake Shore Dr & Monroe St,19,totrips,3.8
Lake Shore Dr & Monroe St,20,fromtrips,3.6
Lake Shore Dr & Monroe St,20,totrips,3.1
Lake Shore Dr & Monroe St,21,fromtrips,2.6
Lake Shore Dr & Monroe St,21,totrips,1.8
Lake Shore Dr & Monroe St,22,fromtrips,1.7
Lake Shore Dr & Monroe St,22,totrips,1.3
Lake Shore Dr & Monroe St,23,fromtrips,0.9
Lake Shore Dr & Monroe St,23,totrips,0.7
Lake Shore Dr & North Blvd,0,fromtrips,0.0
Lake Shore Dr & North Blvd,0,totrips,0.1
Lake Shore Dr & North Blvd,1,fromtrips,0.1
Lake Shore Dr & North Blvd,1,totrips,0.1
Lake Shore Dr & North Blvd,2,fromtrips,0.0
Lake Shore Dr & North Blvd,2,totrips,0.0
Lake Shore Dr & North Blvd,4,fromtrips,0.0
Lake Shore Dr & North Blvd,4,totrips,0.0
Lake Shore Dr & North Blvd,5,fromtrips,0.0
Lake Shore Dr & North Blvd,5,totrips,0.0
Lake Shore Dr & North Blvd,6,fromtrips,0.0
Lake Shore Dr & North Blvd,6,totrips,0.1
Lake Shore Dr & North Blvd,7,fromtrips,0.3
Lake Shore Dr & North Blvd,7,totrips,0.2
Lake Shore Dr & North Blvd,8,fromtrips,0.5
Lake Shore Dr & North Blvd,8,totrips,0.5
Lake Shore Dr & North Blvd,9,fromtrips,0.6
Lake Shore Dr & North Blvd,9,totrips,0.8
Lake Shore Dr & North Blvd,10,fromtrips,0.8
Lake Shore Dr & North Blvd,10,totrips,0.9
Lake Shore Dr & North Blvd,11,fromtrips,1.3
Lake Shore Dr & North Blvd,11,totrips,1.3
Lake Shore Dr & North Blvd,12,fromtrips,1.4
Lake Shore Dr & North Blvd,12,totrips,1.6
Lake Shore Dr & North Blvd,13,fromtrips,1.4
Lake Shore Dr & North Blvd,13,totrips,1.6
Lake Shore Dr & North Blvd,14,fromtrips,1.8
Lake Shore Dr & North Blvd,14,totrips,1.7
Lake Shore Dr & North Blvd,15,fromtrips,1.6
Lake Shore Dr & North Blvd,15,totrips,2.0
Lake Shore Dr & North Blvd,16,fromtrips,1.9
Lake Shore Dr & North Blvd,16,totrips,1.6
Lake Shore Dr & North Blvd,17,fromtrips,1.4
Lake Shore Dr & North Blvd,17,totrips,1.6
Lake Shore Dr & North Blvd,18,fromtrips,1.2
Lake Shore Dr & North Blvd,18,totrips,1.0
Lake Shore Dr & North Blvd,19,fromtrips,0.7
Lake Shore Dr & North Blvd,19,totrips,0.5
Lake Shore Dr & North Blvd,20,fromtrips,0.3
Lake Shore Dr & North Blvd,20,totrips,0.3
Lake Shore Dr & North Blvd,21,fromtrips,0.2
Lake Shore Dr & North Blvd,21,totrips,0.2
Lake Shore Dr & North Blvd,22,fromtrips,0.1
Lake Shore Dr & North Blvd,22,totrips,0.1
Lake Shore Dr & North Blvd,23,fromtrips,0.2
Lake Shore Dr & North Blvd,23,totrips,0.2
Lake Shore Dr & Ohio St,0,fromtrips,0.2
Lake Shore Dr & Ohio St,0,totrips,0.2
Lake Shore Dr & Ohio St,1,fromtrips,0.2
Lake Shore Dr & Ohio St,1,totrips,0.1
Lake Shore Dr & Ohio St,2,fromtrips,0.1
Lake Shore Dr & Ohio St,2,totrips,0.2
Lake Shore Dr & Ohio St,3,fromtrips,0.1
Lake Shore Dr & Ohio St,3,totrips,0.1
Lake Shore Dr & Ohio St,4,fromtrips,0.0
Lake Shore Dr & Ohio St,4,totrips,0.1
Lake Shore Dr & Ohio St,5,fromtrips,0.1
Lake Shore Dr & Ohio St,5,totrips,0.0
Lake Shore Dr & Ohio St,6,fromtrips,0.4
Lake Shore Dr & Ohio St,6,totrips,0.3
Lake Shore Dr & Ohio St,7,fromtrips,1.2
Lake Shore Dr & Ohio St,7,totrips,1.1
Lake Shore Dr & Ohio St,8,fromtrips,1.7
Lake Shore Dr & Ohio St,8,totrips,1.2
Lake Shore Dr & Ohio St,9,fromtrips,1.5
Lake Shore Dr & Ohio St,9,totrips,1.3
Lake Shore Dr & Ohio St,10,fromtrips,2.0
Lake Shore Dr & Ohio St,10,totrips,1.8
Lake Shore Dr & Ohio St,11,fromtrips,2.7
Lake Shore Dr & Ohio St,11,totrips,2.5
Lake Shore Dr & Ohio St,12,fromtrips,2.8
Lake Shore Dr & Ohio St,12,totrips,3.0
Lake Shore Dr & Ohio St,13,fromtrips,3.0
Lake Shore Dr & Ohio St,13,totrips,3.4
Lake Shore Dr & Ohio St,14,fromtrips,3.3
Lake Shore Dr & Ohio St,14,totrips,3.5
Lake Shore Dr & Ohio St,15,fromtrips,3.3
Lake Shore Dr & Ohio St,15,totrips,3.4
Lake Shore Dr & Ohio St,16,fromtrips,3.2
Lake Shore Dr & Ohio St,16,totrips,3.1
Lake Shore Dr & Ohio St,17,fromtrips,3.2
Lake Shore Dr & Ohio St,17,totrips,3.5
Lake Shore Dr & Ohio St,18,fromtrips,2.7
Lake Shore Dr & Ohio St,18,totrips,2.8
Lake Shore Dr & Ohio St,19,fromtrips,1.9
Lake Shore Dr & Ohio St,19,totrips,2.0
Lake Shore Dr & Ohio St,20,fromtrips,1.3
Lake Shore Dr & Ohio St,20,totrips,1.3
Lake Shore Dr & Ohio St,21,fromtrips,0.9
Lake Shore Dr & Ohio St,21,totrips,0.9
Lake Shore Dr & Ohio St,22,fromtrips,0.7
Lake Shore Dr & Ohio St,22,totrips,0.9
Lake Shore Dr & Ohio St,23,fromtrips,0.5
Lake Shore Dr & Ohio St,23,totrips,0.5
Lake Shore Dr & Wellington Ave,0,fromtrips,0.1
Lake Shore Dr & Wellington Ave,0,totrips,0.2
Lake Shore Dr & Wellington Ave,1,fromtrips,0.0
Lake Shore Dr & Wellington Ave,1,totrips,0.1
Lake Shore Dr & Wellington Ave,2,fromtrips,0.0
Lake Shore Dr & Wellington Ave,2,totrips,0.1
Lake Shore Dr & Wellington Ave,3,fromtrips,0.0
Lake Shore Dr & Wellington Ave,3,totrips,0.0
Lake Shore Dr & Wellington Ave,4,fromtrips,0.0
Lake Shore Dr & Wellington Ave,4,totrips,0.0
Lake Shore Dr & Wellington Ave,5,fromtrips,0.0
Lake Shore Dr & Wellington Ave,5,totrips,0.0
Lake Shore Dr & Wellington Ave,6,fromtrips,0.2
Lake Shore Dr & Wellington Ave,6,totrips,0.1
Lake Shore Dr & Wellington Ave,7,fromtrips,0.8
Lake Shore Dr & Wellington Ave,7,totrips,0.4
Lake Shore Dr & Wellington Ave,8,fromtrips,1.3
Lake Shore Dr & Wellington Ave,8,totrips,0.7
Lake Shore Dr & Wellington Ave,9,fromtrips,1.3
Lake Shore Dr & Wellington Ave,9,totrips,0.8
Lake Shore Dr & Wellington Ave,10,fromtrips,1.3
Lake Shore Dr & Wellington Ave,10,totrips,1.1
Lake Shore Dr & Wellington Ave,11,fromtrips,1.7
Lake Shore Dr & Wellington Ave,11,totrips,1.7
Lake Shore Dr & Wellington Ave,12,fromtrips,1.8
Lake Shore Dr & Wellington Ave,12,totrips,2.0
Lake Shore Dr & Wellington Ave,13,fromtrips,2.0
Lake Shore Dr & Wellington Ave,13,totrips,2.0
Lake Shore Dr & Wellington Ave,14,fromtrips,2.1
Lake Shore Dr & Wellington Ave,14,totrips,1.9
Lake Shore Dr & Wellington Ave,15,fromtrips,2.0
Lake Shore Dr & Wellington Ave,15,totrips,2.5
Lake Shore Dr & Wellington Ave,16,fromtrips,2.1
Lake Shore Dr & Wellington Ave,16,totrips,2.6
Lake Shore Dr & Wellington Ave,17,fromtrips,2.2
Lake Shore Dr & Wellington Ave,17,totrips,3.2
Lake Shore Dr & Wellington Ave,18,fromtrips,1.6
Lake Shore Dr & Wellington Ave,18,totrips,2.0
Lake Shore Dr & Wellington Ave,19,fromtrips,1.1
Lake Shore Dr & Wellington Ave,19,totrips,1.3
Lake Shore Dr & Wellington Ave,20,fromtrips,0.6
Lake Shore Dr & Wellington Ave,20,totrips,0.7
Lake Shore Dr & Wellington Ave,21,fromtrips,0.4
Lake Shore Dr & Wellington Ave,21,totrips,0.6
Lake Shore Dr & Wellington Ave,22,fromtrips,0.3
Lake Shore Dr & Wellington Ave,22,totrips,0.5
Lake Shore Dr & Wellington Ave,23,fromtrips,0.2
Lake Shore Dr & Wellington Ave,23,totrips,0.3
Lakeview Ave & Fullerton Pkwy,0,fromtrips,0.0
Lakeview Ave & Fullerton Pkwy,0,totrips,0.1
Lakeview Ave & Fullerton Pkwy,1,fromtrips,0.0
Lakeview Ave & Fullerton Pkwy,1,totrips,0.0
Lakeview Ave & Fullerton Pkwy,2,fromtrips,0.0
Lakeview Ave & Fullerton Pkwy,2,totrips,0.0
Lakeview Ave & Fullerton Pkwy,3,fromtrips,0.0
Lakeview Ave & Fullerton Pkwy,3,totrips,0.0
Lakeview Ave & Fullerton Pkwy,4,fromtrips,0.0
Lakeview Ave & Fullerton Pkwy,4,totrips,0.0
Lakeview Ave & Fullerton Pkwy,5,fromtrips,0.0
Lakeview Ave & Fullerton Pkwy,5,totrips,0.0
Lakeview Ave & Fullerton Pkwy,6,fromtrips,0.3
Lakeview Ave & Fullerton Pkwy,6,totrips,0.0
Lakeview Ave & Fullerton Pkwy,7,fromtrips,0.4
Lakeview Ave & Fullerton Pkwy,7,totrips,0.1
Lakeview Ave & Fullerton Pkwy,8,fromtrips,0.6
Lakeview Ave & Fullerton Pkwy,8,totrips,0.2
Lakeview Ave & Fullerton Pkwy,9,fromtrips,0.6
Lakeview Ave & Fullerton Pkwy,9,totrips,0.3
Lakeview Ave & Fullerton Pkwy,10,fromtrips,0.7
Lakeview Ave & Fullerton Pkwy,10,totrips,0.4
Lakeview Ave & Fullerton Pkwy,11,fromtrips,0.7
Lakeview Ave & Fullerton Pkwy,11,totrips,0.6
Lakeview Ave & Fullerton Pkwy,12,fromtrips,0.7
Lakeview Ave & Fullerton Pkwy,12,totrips,0.7
Lakeview Ave & Fullerton Pkwy,13,fromtrips,0.9
Lakeview Ave & Fullerton Pkwy,13,totrips,1.0
Lakeview Ave & Fullerton Pkwy,14,fromtrips,0.7
Lakeview Ave & Fullerton Pkwy,14,totrips,0.9
Lakeview Ave & Fullerton Pkwy,15,fromtrips,1.0
Lakeview Ave & Fullerton Pkwy,15,totrips,1.0
Lakeview Ave & Fullerton Pkwy,16,fromtrips,0.9
Lakeview Ave & Fullerton Pkwy,16,totrips,1.0
Lakeview Ave & Fullerton Pkwy,17,fromtrips,0.7
Lakeview Ave & Fullerton Pkwy,17,totrips,1.0
Lakeview Ave & Fullerton Pkwy,18,fromtrips,0.9
Lakeview Ave & Fullerton Pkwy,18,totrips,1.2
Lakeview Ave & Fullerton Pkwy,19,fromtrips,0.5
Lakeview Ave & Fullerton Pkwy,19,totrips,0.7
Lakeview Ave & Fullerton Pkwy,20,fromtrips,0.3
Lakeview Ave & Fullerton Pkwy,20,totrips,0.4
Lakeview Ave & Fullerton Pkwy,21,fromtrips,0.2
Lakeview Ave & Fullerton Pkwy,21,totrips,0.4
Lakeview Ave & Fullerton Pkwy,22,fromtrips,0.1
Lakeview Ave & Fullerton Pkwy,22,totrips,0.3
Lakeview Ave & Fullerton Pkwy,23,fromtrips,0.1
Lakeview Ave & Fullerton Pkwy,23,totrips,0.1
Larrabee St & Armitage Ave,0,fromtrips,0.0
Larrabee St & Armitage Ave,0,totrips,0.0
Larrabee St & Armitage Ave,1,fromtrips,0.0
Larrabee St & Armitage Ave,1,totrips,0.0
Larrabee St & Armitage Ave,2,fromtrips,0.0
Larrabee St & Armitage Ave,2,totrips,0.0
Larrabee St & Armitage Ave,3,fromtrips,0.0
Larrabee St & Armitage Ave,3,totrips,0.0
Larrabee St & Armitage Ave,4,fromtrips,0.0
Larrabee St & Armitage Ave,4,totrips,0.0
Larrabee St & Armitage Ave,5,fromtrips,0.1
Larrabee St & Armitage Ave,5,totrips,0.0
Larrabee St & Armitage Ave,6,fromtrips,0.1
Larrabee St & Armitage Ave,6,totrips,0.0
Larrabee St & Armitage Ave,7,fromtrips,0.4
Larrabee St & Armitage Ave,7,totrips,0.0
Larrabee St & Armitage Ave,8,fromtrips,0.4
Larrabee St & Armitage Ave,8,totrips,0.1
Larrabee St & Armitage Ave,9,fromtrips,0.3
Larrabee St & Armitage Ave,9,totrips,0.1
Larrabee St & Armitage Ave,10,fromtrips,0.2
Larrabee St & Armitage Ave,10,totrips,0.1
Larrabee St & Armitage Ave,11,fromtrips,0.4
Larrabee St & Armitage Ave,11,totrips,0.2
Larrabee St & Armitage Ave,12,fromtrips,0.3
Larrabee St & Armitage Ave,12,totrips,0.2
Larrabee St & Armitage Ave,13,fromtrips,0.2
Larrabee St & Armitage Ave,13,totrips,0.2
Larrabee St & Armitage Ave,14,fromtrips,0.3
Larrabee St & Armitage Ave,14,totrips,0.3
Larrabee St & Armitage Ave,15,fromtrips,0.3
Larrabee St & Armitage Ave,15,totrips,0.3
Larrabee St & Armitage Ave,16,fromtrips,0.2
Larrabee St & Armitage Ave,16,totrips,0.3
Larrabee St & Armitage Ave,17,fromtrips,0.2
Larrabee St & Armitage Ave,17,totrips,0.6
Larrabee St & Armitage Ave,18,fromtrips,0.3
Larrabee St & Armitage Ave,18,totrips,0.4
Larrabee St & Armitage Ave,19,fromtrips,0.2
Larrabee St & Armitage Ave,19,totrips,0.3
Larrabee St & Armitage Ave,20,fromtrips,0.1
Larrabee St & Armitage Ave,20,totrips,0.2
Larrabee St & Armitage Ave,21,fromtrips,0.1
Larrabee St & Armitage Ave,21,totrips,0.2
Larrabee St & Armitage Ave,22,fromtrips,0.1
Larrabee St & Armitage Ave,22,totrips,0.1
Larrabee St & Armitage Ave,23,fromtrips,0.0
Larrabee St & Armitage Ave,23,totrips,0.1
Larrabee St & Kingsbury St,0,fromtrips,0.1
Larrabee St & Kingsbury St,0,totrips,0.1
Larrabee St & Kingsbury St,1,fromtrips,0.1
Larrabee St & Kingsbury St,1,totrips,0.1
Larrabee St & Kingsbury St,2,fromtrips,0.1
Larrabee St & Kingsbury St,2,totrips,0.1
Larrabee St & Kingsbury St,3,fromtrips,0.0
Larrabee St & Kingsbury St,3,totrips,0.0
Larrabee St & Kingsbury St,4,fromtrips,0.0
Larrabee St & Kingsbury St,4,totrips,0.1
Larrabee St & Kingsbury St,5,fromtrips,0.1
Larrabee St & Kingsbury St,5,totrips,0.7
Larrabee St & Kingsbury St,6,fromtrips,0.8
Larrabee St & Kingsbury St,6,totrips,2.1
Larrabee St & Kingsbury St,7,fromtrips,1.6
Larrabee St & Kingsbury St,7,totrips,5.3
Larrabee St & Kingsbury St,8,fromtrips,2.4
Larrabee St & Kingsbury St,8,totrips,6.5
Larrabee St & Kingsbury St,9,fromtrips,1.0
Larrabee St & Kingsbury St,9,totrips,2.5
Larrabee St & Kingsbury St,10,fromtrips,0.9
Larrabee St & Kingsbury St,10,totrips,1.2
Larrabee St & Kingsbury St,11,fromtrips,1.6
Larrabee St & Kingsbury St,11,totrips,1.1
Larrabee St & Kingsbury St,12,fromtrips,2.2
Larrabee St & Kingsbury St,12,totrips,1.8
Larrabee St & Kingsbury St,13,fromtrips,1.5
Larrabee St & Kingsbury St,13,totrips,1.5
Larrabee St & Kingsbury St,14,fromtrips,1.4
Larrabee St & Kingsbury St,14,totrips,1.3
Larrabee St & Kingsbury St,15,fromtrips,1.7
Larrabee St & Kingsbury St,15,totrips,1.1
Larrabee St & Kingsbury St,16,fromtrips,4.3
Larrabee St & Kingsbury St,16,totrips,1.8
Larrabee St & Kingsbury St,17,fromtrips,7.2
Larrabee St & Kingsbury St,17,totrips,2.4
Larrabee St & Kingsbury St,18,fromtrips,3.0
Larrabee St & Kingsbury St,18,totrips,1.7
Larrabee St & Kingsbury St,19,fromtrips,1.9
Larrabee St & Kingsbury St,19,totrips,1.0
Larrabee St & Kingsbury St,20,fromtrips,0.9
Larrabee St & Kingsbury St,20,totrips,0.6
Larrabee St & Kingsbury St,21,fromtrips,0.7
Larrabee St & Kingsbury St,21,totrips,0.6
Larrabee St & Kingsbury St,22,fromtrips,0.4
Larrabee St & Kingsbury St,22,totrips,0.6
Larrabee St & Kingsbury St,23,fromtrips,0.3
Larrabee St & Kingsbury St,23,totrips,0.2
Larrabee St & Menomonee St,0,fromtrips,0.0
Larrabee St & Menomonee St,0,totrips,0.1
Larrabee St & Menomonee St,1,fromtrips,0.1
Larrabee St & Menomonee St,1,totrips,0.0
Larrabee St & Menomonee St,2,fromtrips,0.0
Larrabee St & Menomonee St,2,totrips,0.0
Larrabee St & Menomonee St,3,fromtrips,0.0
Larrabee St & Menomonee St,3,totrips,0.0
Larrabee St & Menomonee St,4,fromtrips,0.0
Larrabee St & Menomonee St,4,totrips,0.0
Larrabee St & Menomonee St,5,fromtrips,0.1
Larrabee St & Menomonee St,5,totrips,0.0
Larrabee St & Menomonee St,6,fromtrips,0.5
Larrabee St & Menomonee St,6,totrips,0.1
Larrabee St & Menomonee St,7,fromtrips,0.8
Larrabee St & Menomonee St,7,totrips,0.1
Larrabee St & Menomonee St,8,fromtrips,1.0
Larrabee St & Menomonee St,8,totrips,0.2
Larrabee St & Menomonee St,9,fromtrips,0.6
Larrabee St & Menomonee St,9,totrips,0.3
Larrabee St & Menomonee St,10,fromtrips,0.6
Larrabee St & Menomonee St,10,totrips,0.5
Larrabee St & Menomonee St,11,fromtrips,0.7
Larrabee St & Menomonee St,11,totrips,0.5
Larrabee St & Menomonee St,12,fromtrips,0.8
Larrabee St & Menomonee St,12,totrips,0.7
Larrabee St & Menomonee St,13,fromtrips,0.7
Larrabee St & Menomonee St,13,totrips,0.7
Larrabee St & Menomonee St,14,fromtrips,0.8
Larrabee St & Menomonee St,14,totrips,0.7
Larrabee St & Menomonee St,15,fromtrips,0.7
Larrabee St & Menomonee St,15,totrips,0.9
Larrabee St & Menomonee St,16,fromtrips,0.8
Larrabee St & Menomonee St,16,totrips,1.1
Larrabee St & Menomonee St,17,fromtrips,0.6
Larrabee St & Menomonee St,17,totrips,1.6
Larrabee St & Menomonee St,18,fromtrips,0.6
Larrabee St & Menomonee St,18,totrips,1.3
Larrabee St & Menomonee St,19,fromtrips,0.6
Larrabee St & Menomonee St,19,totrips,0.8
Larrabee St & Menomonee St,20,fromtrips,0.5
Larrabee St & Menomonee St,20,totrips,0.5
Larrabee St & Menomonee St,21,fromtrips,0.3
Larrabee St & Menomonee St,21,totrips,0.5
Larrabee St & Menomonee St,22,fromtrips,0.1
Larrabee St & Menomonee St,22,totrips,0.3
Larrabee St & Menomonee St,23,fromtrips,0.1
Larrabee St & Menomonee St,23,totrips,0.1
Larrabee St & North Ave,0,fromtrips,0.1
Larrabee St & North Ave,0,totrips,0.0
Larrabee St & North Ave,1,fromtrips,0.1
Larrabee St & North Ave,1,totrips,0.0
Larrabee St & North Ave,2,fromtrips,0.1
Larrabee St & North Ave,2,totrips,0.1
Larrabee St & North Ave,3,fromtrips,0.0
Larrabee St & North Ave,3,totrips,0.0
Larrabee St & North Ave,5,fromtrips,0.0
Larrabee St & North Ave,5,totrips,0.0
Larrabee St & North Ave,6,fromtrips,0.2
Larrabee St & North Ave,6,totrips,0.0
Larrabee St & North Ave,7,fromtrips,0.5
Larrabee St & North Ave,7,totrips,0.1
Larrabee St & North Ave,8,fromtrips,0.5
Larrabee St & North Ave,8,totrips,0.1
Larrabee St & North Ave,9,fromtrips,0.3
Larrabee St & North Ave,9,totrips,0.2
Larrabee St & North Ave,10,fromtrips,0.3
Larrabee St & North Ave,10,totrips,0.3
Larrabee St & North Ave,11,fromtrips,0.4
Larrabee St & North Ave,11,totrips,0.5
Larrabee St & North Ave,12,fromtrips,0.6
Larrabee St & North Ave,12,totrips,0.4
Larrabee St & North Ave,13,fromtrips,0.6
Larrabee St & North Ave,13,totrips,0.5
Larrabee St & North Ave,14,fromtrips,0.4
Larrabee St & North Ave,14,totrips,0.6
